id	headline	url	bias_horizontal	bias_vertical	country	source	dominant_emotion	intensity	cause	experiencer	target	cue	other_emotions	reader_emotions
49230937	Burger King calls police for help with bobcat trapped on roof	https://www.foxnews.com/food-drink/burger-king-new-hampshire-bobcat	27	20	US	FoxNews	positive_anticipation_including_optimism	medium	"[[""trapped on roof""]]"	"[[""burger king""]]"	"[[""trapped on roof""]]"	"[[""trapped""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
83feb01e	Elizabeth Warren Takes the Lead On Student Debt	https://jacobinmag.com/2019/04/elizabeth-warren-student-debt-cancellation-bernie-sanders/	-28	47	US	Jacobin	positive_anticipation_including_optimism	medium	"[[""elizabeth warren takes the lead on student debt""]]"	"[[""elizabeth warren""]]"	"[[""elizabeth warren takes the lead on student debt""]]"	[[]]	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
14f5bbd0	Elizabeth Warren kicks off discussion on saving the Senate and the country—by ending the filibuster	http://feeds.dailykosmedia.com/~r/dailykosofficial/~3/8huwCYWFeuk/1847985	44	1	US	dailykos	anger	medium	"[[""saving the senate and the country—by ending the filibuster""]]"	"[[""elizabeth warren""]]"	"[[""senate""]]"	"[[""discussion""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
e52b4ed8	Five things to know about F1's Niki Lauda	https://www.bbc.co.uk/news/world-48348101	-3	54	UK	BBC	love_including_like	medium	"[[""five things to know about f1's niki lauda""]]"	[[]]	"[[""niki lauda""]]"	"[[""know""]]"	annoyance	annoyance
e8d1b124	Fleabag Has a Poignant Insight About Sisterhood	http://feedproxy.google.com/~r/TheAtlantic/~3/wj_JcfS8RYE/	-15	46	US	TheAtlantic	sadness	medium	"[[""has a poignant insight about sisterhood""]]"	"[[""fleabag""]]"	"[[""sisterhood""]]"	"[[""poignant""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
c95fe64b	Giuliani: We’d love Mueller to testify after that statement	https://hotair.com/archives/2019/05/31/giuliani-wed-love-mueller-testify-statement/			US	HotAir	positive_anticipation_including_optimism	medium	"[[""after that statement""]]"	"[[""giuliani""]]"	"[[""mueller""]]"	"[[""love""]]"	annoyance	no_i_did_not_feel_any_emotion
74da8359	Hundreds Of Thousands Of Hong Kong Protesters Demand Leader's Resignation	https://www.huffpost.com/entry/hong-kong-protests-carrie-lam-resignation_n_5d06288fe4b0304a12110fc4	-20	24	US	HuffPost	disgust	medium	"[[""demand leader's resignation""]]"	"[[""hong kong""]]"	"[[""demand leader's resignation""]]"	"[[""protesters""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
aa44b41a	In Cooperstown, Halladay Is Remembered by His Wife	https://www.nytimes.com/2019/07/21/sports/baseball/roy-halladay-hall-of-fame.html?emc=rss&partner=rss	-5	52	US	NYT	love_including_like	medium	"[[""is remembered by his wife""]]"	[[]]	"[[""halladay""]]"	"[[""remembered""]]"	annoyance	annoyance
5aedde80	Jackie MacMullan Is the Great Chronicler of Basketball’s Golden Age	https://www.newyorker.com/culture/the-new-yorker-interview/jackie-macmullan-is-the-great-chronicler-of-basketballs-golden-age	-9	47	US	TheNewYorker	positive_surprise	medium	"[[""great chronicler of basketball’s golden age""]]"	"[[""jackie macmullan""]]"	"[[""jackie macmullan""]]"	"[[""great chronicler""]]"	no_other_additional_emotions_are_expressed	joy
01c68d50	Losing Her Mind: “Crazy Ex-Girlfriend” Ends with Hope	https://www.newyorker.com/culture/culture-desk/losing-her-mind-crazy-ex-girlfriend-ends-with-hope	-9	47	US	TheNewYorker	sadness	medium	[[]]	"[[""crazy ex-girlfriend""]]"	[[]]	"[[""hope"",""ends""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
4a46ee6f	NatGeo reveals the best travel photo of 2019	https://www.cnn.com/travel/article/national-geographic-photo-winners-2019/index.html	-6	32	US	CNN	joy	medium	"[[""reveals the best travel photo of 2019""]]"	[[]]	"[[""natgeo""]]"	"[[""reveals""]]"	no_other_additional_emotions_are_expressed	annoyance
24681c70	Polls reveal 2 ways Scotus decisions shape society, one positive, another not so much	https://hotair.com/archives/2019/05/24/gay-marriage-approval-continues-not-abortion/			US	HotAir	positive_anticipation_including_optimism	medium	"[[""one positive, another not so much""]]"	"[[""scotus""]]"	"[[""one positive, another not so much""]]"	"[[""positive""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
023ffae5	The 5 Best Songs of the Week to Listen to Now	https://time.com/5635605/chance-the-rapper-the-big-day-best-songs/	-1	43	US	Time	joy	medium	"[[""of the week to listen to now""]]"	[[]]	"[[""of the week to listen to now""]]"	"[[""best""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
8de52af1	The Best Memes of the Ultimate Game of Thrones Battle Prove It’s Actually Also a Hilarious Comedy	http://time.com/5565395/best-battle-of-winterfell-memes/	-1	43	US	Time	joy	medium	"[[""actually also a hilarious comedy""]]"	[[]]	"[[""actually also a hilarious comedy""]]"	"[[""hilarious""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
c72d4987	The Giddy Thrill of “What We Do in the Shadows,” A Show About Bloodsucking and Bootlicking	https://www.newyorker.com/culture/on-television/the-giddy-thrill-of-what-we-do-in-the-shadows-a-show-about-bloodsucking-and-bootlicking	-9	47	US	TheNewYorker	joy	medium	"[[""a show about bloodsucking and bootlicking""]]"	[[]]	[[]]	"[[""Thrill""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
dada237b	The Status Anxiety of Pussyhat Moms	https://www.theamericanconservative.com/articles/the-status-anxiety-of-the-pussyhat-moms/	28	33	US	TheAmericanConservative	disgust	medium	"[[""the status anxiety of pussyhat moms""]]"	"[[""pussyhat moms""]]"	"[[""status anxiety""]]"	"[[""anxiety""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
66ab8a94	This High School Opens Its Doors Every Friday Night To Keep Students Off The Streets	https://www.sunnyskyz.com/good-news/3273/This-High-School-Opens-Its-Doors-Every-Friday-Night-To-Keep-Students-Off-The-Streets			UK	Positivenews	love_including_like	medium	"[[""off the streets""]]"	"[[""high school""]]"	"[[""students""]]"	"[[""opens""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
de62d1d7	We told you Deutsche Bank is handing over Donald Trump’s tax returns	https://www.palmerreport.com/analysis/deutsche-bank-returns-trump-told/17760/	-34	8	US	PalmerReport	positive_surprise	medium	"[[""tax returns""]]"	"[[""deutsche bank"",""donald trump""]]"	"[[""donald""],[""tax returns""]]"	"[[""handing""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
fe72776d	‘Grimmer by the day’ — Farmers’ love for Trump in peril	https://www.rollcall.com/news/opinion/grimmer-day-farmers-love-trump-peril			US	RollCall	love_including_like	medium	"[[""farmers’ love for trump in peril""]]"	"[[""farmers"",""grimmer by the day""]]"	"[[""trump""]]"	"[[""love""]]"	love_including_like	no_i_did_not_feel_any_emotion
e07fb82e	66 minutes: The frantic race to save Notre Dame	https://abcnews.go.com/International/wireStory/66-minutes-frantic-race-save-notre-dame-62464737	0	57	US	ABC	fear	medium	"[[""the frantic race to save notre dame""]]"	[[]]	"[[""notre dame""]]"	"[[""save""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
9aec1641	A Decline in Capital Investment Reveals the False Promise of Trump’s Tax Bill	https://www.newyorker.com/news/our-columnists/a-decline-in-capital-investment-reveals-the-false-promise-of-trumps-tax-bill	-9	47	US	TheNewYorker	negative_surprise	medium	"[[""false promise of trump’s tax bill""]]"	"[[""trump’s""]]"	"[[""false promise of trump’s tax bill""]]"	"[[""false""],[""decline""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
7144bdf1	A Reckoning Is in Store for Democrats	https://www.nationalreview.com/2019/04/a-reckoning-is-in-store-for-democrats-in-2020/			US	RealClearPolitics	disgust	medium	"[[""a reckoning is in store for democrats""]]"	[[]]	"[[""a reckoning is in store for democrats""]]"	"[[""reckoning""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
acfdd284	Boeing’s cold-blooded risk calculation may tarnish trust in “self-driving” cars for years	https://qz.com/1590040/trust-in-self-driving-cars-may-crash-after-boeing/	-5	44	US	Quartz	positive_anticipation_including_optimism	medium	"[[""boeing’s cold-blooded risk calculation may tarnish trust in “self-driving” cars for years""]]"	[[]]	"[[""risk calculation may tarnish""]]"	"[[""may tarnish trust""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
af05ef7b	Border Patrol: US Facing 'Unprecedented' Immigration Crisis at Border	https://www.newsmax.com/newsfront/immigration-unprecedented-crisis-border/2019/03/21/id/908137	-28	43	US	NewsMax	negative_anticipation_including_pessimism	medium	"[[""us facing 'unprecedented' immigration crisis at border""]]"	"[[""border patrol""]]"	"[[""us facing 'unprecedented' immigration crisis at border""]]"	"[[""crisis""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
2eefc4d1	Boris Johnson's Busy Agenda Raises UK Election Speculation	https://www.newsmax.com/newsfront/boris-johnson-election-speculation-brexit/2019/07/26/id/926022	-28	43	US	NewsMax	negative_anticipation_including_pessimism	medium	"[[""raises uk election speculation""]]"	"[[""boris johnson's""]]"	[[]]	"[[""speculation""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
16feb377	Burberry to close one in 10 stores worldwide	https://www.theguardian.com/fashion/2019/may/16/burberry-to-close-one-in-10-stores-worldwide	-6	48	UK	TheGuardian	negative_surprise	medium	"[[""close one in 10 stores worldwide""]]"	"[[""burberry""]]"	"[[""close one in 10 stores worldwide""]]"	"[[""close""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
3d361d69	Canada may regulate social media companies to avoid election meddling	https://www.theguardian.com/world/2019/apr/08/canada-election-meddling-social-media-regulate	-6	48	UK	TheGuardian	negative_anticipation_including_pessimism	medium	"[[""canada may regulate social media companies to avoid election meddling""]]"	[[]]	"[[""social media""]]"	"[[""avoid election meddling""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
de0f2e67	Colorado Baker Faces New Legal Battle For Refusing To Bake Transgender Cake	https://www.infowars.com/colorado-baker-faces-new-legal-battle-for-refusing-to-bake-transgender-cake/	44	1	US	InfoWars	anger	medium	"[[""refusing to bake transgender cake""]]"	"[[""colorado baker""]]"	"[[""refusing to bake transgender cake""]]"	"[[""Faces New Legal Battle; Refusing""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
78d958e2	Conway doesn’t contradict McGahn’s testimony but still casts some doubt	https://www.politico.com/story/2019/04/21/conway-declines-to-deny-mcgahns-testimony-to-mueller-1284141	-3	55	US	PoliticoPulse	negative_anticipation_including_pessimism	medium	"[[""mcgahn’s testimony""]]"	"[[""conway""]]"	"[[""mcgahn’s""]]"	"[[""contradict""]]"	annoyance	annoyance
2bc4e5f7	Credit standards for leveraged loan to corporations has deteriorated, Fed says	http://feeds.marketwatch.com/~r/marketwatch/realtimeheadlines/~3/O0sb_ORukoY/quotes.asp	5	50	US	Marketwatch	negative_anticipation_including_pessimism	medium	"[[""credit standards for leveraged loan to corporations has deteriorated, fed says""]]"	"[[""credit standards""]]"	[[]]	"[[""fed""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
1c2dfdcc	Daniel Hoffman: I'm an ex-CIA officer. I've been in global hotspots and know challenges. Then this happened	https://www.foxnews.com/opinion/daniel-hoffman-cia-commencement-address-autism-spectrum-opportunity	27	20	US	FoxNews	sadness	medium	"[[""i've been in global hotspots and know challenges. then this happened""]]"	"[[""daniel hoffman""]]"	"[[""i've been in global hotspots and know""]]"	"[[""officer""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
26bd14f2	Dear Therapist: My Wife Is Pregnant With a Child Neither of Us Wants	http://feedproxy.google.com/~r/TheAtlantic/~3/OhpfmVShd-I/	-15	46	US	TheAtlantic	disgust	medium	"[[""my wife is pregnant with a child neither of us wants""]]"	[[]]	"[[""therapist""]]"	"[[""neither of us wants""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
78c8b76b	Democratic leaders 'unlikely' to allow vote on reversing Hyde Amendment	https://thehill.com/policy/healthcare/447757-democratic-leaders-unlikely-to-allow-vote-on-reversing-hyde-amendment	9	54	US	TheHill	negative_anticipation_including_pessimism	medium	"[[""democratic leaders 'unlikely' to allow vote on reversing hyde amendment""]]"	"[[""democratic leaders""]]"	"[[""democratic leaders 'unlikely' to allow vote on reversing hyde amendment""]]"	"[[""unlikely""]]"	annoyance	annoyance
628b7441	Democrats Forget the Flint Water Crisis Was Caused by a Bold New Infrastructure Plan	https://reason.com/2019/07/30/flint-water-crisis-democrat-debate-infrastructure/	18	42	US	Reason	guilt	medium	"[[""flint water crisis was caused by a bold new infrastructure plan""]]"	"[[""democrats""]]"	"[[""flint water crisis was caused by a bold new infrastructure plan""]]"	"[[""Forget the Flint Water Crisis""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
0069b1b7	Europe is losing patience with China. Here's why	https://www.cnn.com/2019/04/09/business/eu-china-summit/index.html	-6	32	US	CNN	annoyance	medium	"[[""losing patience with china""]]"	"[[""europe""]]"	"[[""china""]]"	"[[""patience""]]"	annoyance	annoyance
7ec58de7	Exclusive--Buddy Carter: Mueller Hearings a 'Disaster' for the Democrats	http://feedproxy.google.com/~r/breitbart/~3/z7OXzDHLnZs/	-15	51	US	BuzzFeed	disgust	medium	"[[""mueller hearings a 'disaster' for the democrats""]]"	"[[""buddy carter""]]"	"[[""mueller hearings a 'disaster' for the democrats""]]"	"[[""disaster""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
f7c55adc	Fake Police Officers Steal $40M Gold From Brazilian Airport	https://dailycaller.com/2019/07/26/fake-police-steal-gold/	24	12	US	dailycaller	disgust	medium	"[[""$40m gold from brazilian airport""]]"	"[[""fake police officers""]]"	"[[""$40m gold from brazilian airport""]]"	"[[""steal""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
c0b8be97	Governments could take decades to save species. Here’s what you can do now.	https://www.washingtonpost.com/climate-environment/governments-could-take-decades-to-save-species-heres-what-you-can-do-now/2019/05/13/968fc017-aa10-402c-bfcf-f29a95a67cc8_story.html	-10	51	US	WP	negative_anticipation_including_pessimism	medium	"[[""save species""]]"	"[[""governments""]]"	"[[""save species""]]"	"[[""take""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
7fa55527	Hong Kong braces for more protests on handover anniversary	https://abcnews.go.com/International/wireStory/hong-kong-readies-protests-handover-anniversary-64045555	0	57	US	ABC	negative_anticipation_including_pessimism	medium	"[[""braces for more protests on handover anniversary""]]"	"[[""hong kong""]]"	"[[""hong kong""]]"	"[[""protests""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
a7098294	House Dems Consider Flexing Their Power of the Purse in Trump Oversight Battles: Report	http://www.thefiscaltimes.com/2019/05/20/House-Dems-Consider-Flexing-Their-Power-Purse-Trump-Oversight-Battles-Report	12	39	US	fiscaltimes	positive_surprise	medium	"[[""the purse in trump oversight""],[""flexing their power of the purse in trump oversight""]]"	"[[""house dems""]]"	"[[""trump""]]"	"[[""flexing""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
9858b68d	In 10 Years, Half of Elders Won’t Be Able to Afford Housing and Medical Care	https://truthout.org/articles/in-10-years-half-of-elders-wont-be-able-to-afford-housing-and-medical-care/	-24	36	US	Truthout	negative_anticipation_including_pessimism	medium	"[[""half of elders won’t be able to afford housing and medical care""]]"	"[[""elders""]]"	"[[""medical care""]]"	"[[""won’t be able to afford""]]"	annoyance	annoyance
